date,material_id,transaction_type,quantity,unit,supplier_id,unit_price,po_number,unit_raw
2022-01-18,M08,return,19.01,kg,,18690.46,,kg
2022-01-18,M11,issue,15.94,kg,,30911.64,,kg
2022-01-18,M07,return,77.71,kg,,19272.11,,kg
2022-01-18,M08,issue,37.9,kg,,32384.38,,kg
2022-01-18,M03,issue,55.19,rolls,,1105.1,,rolls
2022-01-18,M11,issue,41.44,kg,,22213.69,,kg
2022-01-18,M06,writeoff,84.35,kg,,19612.11,,kg
2022-01-18,M11,issue,72.24,kg,,10507.0,,kg
2022-01-18,M09,return,37.83,kg,,2153.37,,kg
2022-01-18,M06,return,62.74,kg,,30143.57,,kg
2022-01-18,M07,writeoff,93.05,kg,,44113.18,,kg
2022-01-18,M06,issue,68.36,kg,,19467.03,,kg
2022-01-18,M01,issue,2.02,rolls,,13076.94,,rolls
2022-01-18,M08,issue,13.54,kg,,11345.52,,kg
2022-01-18,M14,issue,14.28,rolls,,30473.71,,nos
2022-01-18,M02,issue,67.41,rolls,,12404.6,,pcs
2022-01-18,M09,receipt,43.03,kg,SUP04,37010.97,PO-31277,kg
2022-01-18,M08,issue,35.49,kg,,23496.72,,kg
2022-01-19,M07,issue,63.32,kg,,12367.83,,kg
2022-01-19,M09,return,79.53,kg,,20841.92,,kg
2022-01-19,M07,return,56.2,kg,,5471.32,,kg
2022-01-19,M11,return,41.39,kg,,5163.22,,kg
2022-01-19,M12,return,48.74,kg,,16818.64,,kg
2022-01-19,M04,return,61.9,rolls,,26768.53,,pcs
2022-01-19,M03,issue,48.55,rolls,,8660.97,,rolls
2022-01-19,M10,receipt,119.97,kg,SUP09,43391.73,PO-54059,kg
2022-01-19,M10,return,49.95,kg,,17854.08,,kg
2022-01-19,M07,writeoff,31.2,kg,,43845.59,,kg
2022-01-19,M04,issue,63.85,rolls,,34231.43,,rolls
2022-01-19,M04,issue,84.94,rolls,,3823.88,,rolls
2022-01-19,M03,issue,71.15,rolls,,43862.89,,rolls
2022-01-19,M14,issue,89.36,rolls,,30022.91,,rolls
2022-01-19,M14,issue,78.79,rolls,,22280.51,,rolls
2022-01-19,M12,receipt,404.12,kg,SUP04,22590.32,PO-24869,kg
2022-01-19,M06,writeoff,95.22,kg,,9376.17,,kg
2022-01-19,M11,issue,61.3,kg,,1492.14,,kg
2022-01-19,M04,receipt,222.23,rolls,SUP03,22780.91,PO-84517,rolls
2022-01-19,M13,receipt,226.25,rolls,SUP08,35534.49,PO-55323,rolls
2022-01-19,M10,return,51.59,kg,,23051.17,,kg
2022-01-19,M06,issue,44.66,kg,,27539.39,,kg
2022-01-19,M13,issue,83.13,rolls,,16018.19,,rolls
2022-01-19,M10,receipt,214.18,kg,SUP05,22771.38,PO-50433,Kg
2022-01-19,M07,issue,88.54,kg,,2442.93,,kg
2022-01-19,M07,issue,35.67,kg,,30144.84,,kg
2022-01-20,M02,return,61.66,rolls,,1210.07,,nos
2022-01-20,M13,issue,40.39,rolls,,31565.8,,rolls
2022-01-20,M09,issue,53.96,kg,,21090.05,,kg
2022-01-20,M06,issue,31.61,kg,,1232.58,,kg
2022-01-20,M09,issue,62.96,kg,,23898.34,,kg
2022-01-20,M01,receipt,350.44,rolls,SUP07,27170.96,PO-37150,rolls
2022-01-20,M14,issue,66.54,rolls,,13830.02,,rolls
2022-01-20,M03,issue,44.08,rolls,,34909.22,,rolls
2022-01-20,M06,issue,60.11,kg,,41019.96,,kg
2022-01-20,M11,receipt,85.19,kg,SUP01,2180.37,PO-92709,kg
2022-01-20,M11,receipt,431.49,kg,SUP02,31545.65,PO-81924,kg
2022-01-20,M04,receipt,275.2,rolls,SUP02,3271.83,PO-21354,rolls
2022-01-20,M11,issue,28.8,kg,,3935.61,,kg
2022-01-20,M04,issue,7.3,rolls,,38320.36,,roll
2022-01-20,M05,issue,57.02,rolls,,10482.32,,rolls
2022-01-20,M10,receipt,392.8,kg,SUP05,42941.74,PO-57100,kg
2022-01-20,M12,writeoff,75.68,kg,,43520.59,,kg
2022-01-20,M14,issue,49.58,rolls,,31199.74,,nos
2022-01-20,M13,return,82.34,rolls,,39544.83,,rolls
2022-01-20,M07,issue,22.69,kg,,42430.48,,kg
2022-01-20,M12,receipt,152.73,kg,SUP07,7059.29,PO-59439,kilograms
2022-01-21,M04,issue,7.92,rolls,,14335.57,,rolls
2022-01-21,M13,issue,31.86,rolls,,10433.7,,rolls
2022-01-21,M01,issue,13.34,rolls,,31717.67,,rolls
2022-01-21,M07,return,61.64,kg,,36193.44,,kg
2022-01-21,M12,issue,42.76,kg,,10741.12,,kg
2022-01-21,M04,issue,58.47,rolls,,12645.48,,rolls
2022-01-21,M02,issue,56.9,rolls,,14050.26,,rolls
2022-01-21,M04,issue,77.48,rolls,,41784.34,,rolls
2022-01-21,M11,receipt,248.79,kg,SUP03,5750.33,PO-45237,kg
2022-01-21,M06,writeoff,42.55,kg,,864.55,,kg
2022-01-21,M09,issue,27.22,kg,,8472.12,,kg
2022-01-21,M05,issue,49.75,rolls,,28575.05,,rolls
2022-01-21,M02,issue,10.47,rolls,,42382.62,,rolls
2022-01-21,M08,issue,91.01,kg,,20131.42,,kg
2022-01-21,M05,issue,53.83,rolls,,1109.09,,rolls
2022-01-21,M12,return,55.06,kg,,17324.07,,kg
2022-01-21,M02,return,77.49,rolls,,29618.56,,pcs
2022-01-21,M02,issue,41.33,rolls,,28282.6,,rolls
2022-01-21,M02,return,79.86,rolls,,18203.23,,rolls
2022-01-21,M09,receipt,246.55,kg,SUP02,44027.11,PO-65333,kg
2022-01-21,M09,issue,62.85,kg,,29896.38,,KG
2022-01-21,M02,issue,77.85,rolls,,5411.37,,rolls
2022-01-22,M03,issue,47.45,rolls,,11058.96,,rolls
2022-01-22,M05,issue,63.27,rolls,,9608.07,,rolls
2022-01-22,M01,return,57.18,rolls,,42093.3,,rolls
2022-01-22,M11,issue,92.04,kg,,22016.46,,kg
2022-01-22,M08,return,83.98,kg,,17284.88,,kg
2022-01-22,M08,receipt,296.18,kg,SUP05,37361.31,PO-21074,kg
2022-01-22,M03,return,1.01,rolls,,9870.94,,rolls
2022-01-22,M13,issue,89.62,rolls,,10368.69,,rolls
2022-01-22,M06,issue,53.37,kg,,5257.23,,kg
2022-01-22,M03,issue,5.45,rolls,,5669.74,,rolls
2022-01-22,M07,writeoff,1.95,kg,,39977.94,,kg
2022-01-22,M03,issue,99.69,rolls,,36750.04,,rolls
2022-01-22,M04,issue,93.99,rolls,,3472.8,,rolls
2022-01-22,M09,issue,89.58,kg,,37667.91,,kg
2022-01-22,M08,issue,26.8,kg,,7149.68,,kg
2022-01-22,M14,receipt,332.69,rolls,SUP06,20991.94,PO-12708,rolls
2022-01-22,M13,issue,72.65,rolls,,43767.87,,rolls
2022-01-22,M09,return,76.45,kg,,22342.28,,kg
2022-01-22,M13,return,92.9,rolls,,7705.16,,Rolls
2022-01-22,M13,issue,69.67,rolls,,27356.51,,Rolls
2022-01-22,M12,writeoff,87.48,kg,,37501.39,,kg
2022-01-22,M08,return,13.63,kg,,21457.67,,kg
2022-01-22,M13,issue,91.31,rolls,,3605.14,,Rolls
2022-01-22,M01,issue,38.32,rolls,,15570.5,,rolls
2022-01-22,M08,issue,75.91,kg,,42149.35,,KG
2022-01-22,M13,return,85.92,rolls,,35127.93,,rolls
2022-01-22,M06,issue,58.71,kg,,32526.41,,kg
2022-01-22,M08,issue,39.3,kg,,42374.17,,kg
2022-01-23,M13,receipt,227.38,rolls,SUP07,35803.05,PO-61002,rolls
2022-01-23,M03,receipt,334.23,rolls,SUP02,25774.98,PO-32512,rolls
2022-01-23,M04,receipt,404.58,rolls,SUP07,12812.07,PO-72102,rolls
2022-01-23,M04,return,44.98,rolls,,7942.9,,rolls
2022-01-23,M10,return,46.21,kg,,26340.86,,kg
2022-01-23,M09,return,37.62,kg,,21961.22,,kg
2022-01-23,M11,receipt,329.46,kg,SUP02,5574.71,PO-46222,kg
2022-01-23,M14,issue,86.11,rolls,,36594.32,,roll
2022-01-23,M06,return,32.8,kg,,11764.75,,kg
2022-01-23,M08,issue,58.56,kg,,12721.8,,kg
2022-01-23,M14,issue,88.23,rolls,,35780.94,,Rolls
2022-01-23,M09,issue,4.87,kg,,9478.07,,kg
2022-01-23,M09,issue,82.37,kg,,41846.28,,kg
2022-01-23,M07,receipt,111.41,kg,SUP06,20565.67,PO-95891,kg
2022-01-23,M07,issue,99.4,kg,,11637.81,,Kg
2022-01-23,M10,issue,19.42,kg,,13734.31,,KG
2022-01-23,M01,receipt,12.9,rolls,SUP05,23321.64,PO-76175,rolls
2022-01-23,M09,return,78.92,kg,,40221.52,,kg
2022-01-23,M05,issue,32.18,rolls,,26373.88,,rolls
2022-01-23,M03,issue,19.41,rolls,,36004.72,,pcs
2022-01-23,M09,issue,52.2,kg,,17987.72,,kg
2022-01-24,M12,return,73.41,kg,,10324.02,,kg
2022-01-24,M10,return,28.66,kg,,27935.13,,kg
2022-01-24,M08,issue,81.37,kg,,18303.07,,kg
2022-01-24,M11,receipt,157.33,kg,SUP05,38948.32,PO-77237,kg
2022-01-24,M03,receipt,36.7,rolls,SUP01,33065.0,PO-94747,rolls
2022-01-24,M02,receipt,56.15,rolls,SUP02,7156.24,PO-17870,rolls
2022-01-24,M05,issue,58.48,rolls,,28026.77,,rolls
2022-01-24,M12,return,3.21,kg,,6665.39,,kg
2022-01-24,M02,issue,85.37,rolls,,21383.08,,rolls
2022-01-24,M06,issue,74.58,kg,,9254.11,,kg
2022-01-24,M07,issue,4.24,kg,,11405.91,,kg
2022-01-24,M06,writeoff,63.08,kg,,40092.55,,kg
2022-01-24,M01,issue,41.92,rolls,,6554.33,,rolls
2022-01-24,M13,issue,77.08,rolls,,18917.33,,rolls
2022-01-24,M04,issue,38.04,rolls,,43406.68,,pcs
2022-01-24,M03,issue,34.79,rolls,,23558.36,,pcs
2022-01-24,M04,issue,81.28,rolls,,2175.18,,rolls
2022-01-25,M01,receipt,263.57,rolls,SUP08,4630.63,PO-21761,roll
2022-01-25,M14,issue,42.99,rolls,,20674.03,,rolls
2022-01-25,M12,issue,24.04,kg,,32402.28,,kg
2022-01-25,M01,issue,55.08,rolls,,29513.47,,rolls
2022-01-25,M04,issue,25.48,rolls,,33946.26,,rolls
2022-01-25,M10,issue,87.01,kg,,13623.28,,kg
2022-01-25,M11,issue,35.15,kg,,26628.1,,kg
2022-01-25,M11,issue,31.3,kg,,35372.38,,kg
2022-01-25,M07,issue,16.93,kg,,27125.8,,kg
2022-01-25,M13,issue,91.07,rolls,,21747.94,,rolls
2022-01-25,M01,issue,60.37,rolls,,23077.51,,rolls
2022-01-25,M13,issue,18.75,rolls,,15309.5,,rolls
2022-01-25,M11,issue,73.17,kg,,33683.59,,kg
2022-01-25,M13,issue,48.76,rolls,,4701.8,,rolls
2022-01-25,M14,issue,13.9,rolls,,8201.93,,Rolls
2022-01-25,M05,receipt,94.55,rolls,SUP06,9920.79,PO-60930,rolls
2022-01-25,M04,issue,2.23,rolls,,14553.49,,rolls
2022-01-25,M08,issue,79.68,kg,,32138.64,,kg
2022-01-25,M13,issue,24.08,rolls,,2267.67,,rolls
2022-01-26,M04,return,92.2,rolls,,14134.96,,rolls
2022-01-26,M09,issue,58.17,kg,,18005.22,,kg
2022-01-26,M06,return,42.8,kg,,28919.24,,kg
2022-01-26,M13,receipt,275.06,rolls,SUP03,4819.11,PO-64335,roll
2022-01-26,M13,issue,3.04,rolls,,8918.89,,rolls
2022-01-26,M09,receipt,338.82,kg,SUP07,23780.15,PO-55716,KG
2022-01-26,M02,issue,15.95,rolls,,9495.93,,rolls
2022-01-26,M07,writeoff,7.45,kg,,5865.24,,kg
2022-01-26,M03,issue,37.81,rolls,,4619.84,,rolls
2022-01-26,M01,return,68.38,rolls,,4922.53,,rolls
2022-01-26,M08,return,24.42,kg,,34038.35,,kg
2022-01-26,M05,issue,61.02,rolls,,40794.89,,rolls
2022-01-26,M14,issue,68.39,rolls,,39344.57,,rolls
2022-01-26,M05,return,18.24,rolls,,38310.68,,rolls
2022-01-26,M14,issue,65.1,rolls,,41455.93,,rolls
2022-01-26,M11,issue,58.93,kg,,30309.44,,kg
2022-01-26,M13,issue,11.88,rolls,,29633.2,,rolls
2022-01-26,M12,issue,46.67,kg,,20628.76,,KG
2022-01-26,M13,issue,76.93,rolls,,42224.74,,rolls
2022-01-26,M12,writeoff,63.81,kg,,9045.74,,Kg
2022-01-26,M05,issue,48.09,rolls,,13783.57,,rolls
2022-01-26,M09,issue,94.83,kg,,34264.63,,kg
2022-01-26,M10,receipt,102.19,kg,SUP06,33281.32,PO-19947,kg
2022-01-26,M13,receipt,30.04,rolls,SUP08,30260.91,PO-26295,rolls
2022-01-26,M13,issue,73.07,rolls,,24411.28,,roll
2022-01-26,M10,return,37.69,kg,,44379.39,,kg
2022-01-26,M09,issue,64.3,kg,,5636.97,,kg
2022-01-26,M05,issue,42.7,rolls,,4358.86,,nos
2022-01-26,M11,receipt,243.95,kg,SUP03,27036.05,PO-45430,kg
2022-01-27,M05,issue,84.29,rolls,,44246.72,,rolls
2022-01-27,M04,return,32.59,rolls,,37946.51,,rolls
2022-01-27,M04,return,79.81,rolls,,28110.8,,nos
2022-01-27,M14,issue,83.86,rolls,,4985.99,,rolls
2022-01-27,M01,receipt,39.52,rolls,SUP07,33378.87,PO-20993,rolls
2022-01-27,M01,issue,53.72,rolls,,36211.56,,rolls
2022-01-27,M03,return,92.56,rolls,,15373.47,,rolls
2022-01-27,M05,receipt,351.12,rolls,SUP08,40520.22,PO-86827,rolls
2022-01-27,M10,return,34.68,kg,,23467.14,,kg
2022-01-27,M12,issue,2.45,kg,,43114.57,,kg
2022-01-27,M11,issue,37.34,kg,,24283.35,,kg
2022-01-27,M02,issue,29.51,rolls,,34416.6,,rolls
2022-01-27,M10,return,10.53,kg,,14701.29,,kg
2022-01-27,M04,issue,11.48,rolls,,10946.2,,Rolls
2022-01-27,M04,issue,85.77,rolls,,935.22,,rolls
2022-01-27,M05,issue,10.21,rolls,,41968.34,,rolls
2022-01-27,M09,issue,72.71,kg,,26401.49,,kg
2022-01-27,M05,return,8.57,rolls,,16779.0,,nos
2022-01-27,M09,issue,83.18,kg,,25130.54,,Kg
2022-01-28,M04,issue,55.9,rolls,,31088.69,,rolls
2022-01-28,M07,issue,8.2,kg,,5217.6,,kg
2022-01-28,M03,issue,26.19,rolls,,25298.64,,rolls
2022-01-28,M06,writeoff,10.16,kg,,37315.26,,kgs
2022-01-28,M11,issue,39.41,kg,,39389.97,,Kg
2022-01-28,M13,issue,55.83,rolls,,20660.2,,rolls
2022-01-28,M10,receipt,68.31,kg,SUP03,14203.35,PO-31129,kg
2022-01-28,M07,issue,66.92,kg,,36930.11,,kg
2022-01-28,M14,issue,68.12,rolls,,12025.87,,rolls
2022-01-28,M08,issue,1.11,kg,,16148.75,,kg
2022-01-28,M05,issue,72.66,rolls,,4746.39,,rolls
2022-01-28,M08,issue,87.36,kg,,33815.67,,kg
2022-01-28,M03,issue,3.52,rolls,,17614.41,,nos
2022-01-28,M02,issue,65.57,rolls,,42385.8,,rolls
2022-01-28,M10,issue,72.9,kg,,35456.91,,kg
2022-01-28,M04,issue,21.41,rolls,,1420.57,,rolls
2022-01-28,M08,receipt,290.55,kg,SUP02,42490.64,PO-16093,kg
2022-01-28,M13,receipt,340.32,rolls,SUP01,24569.38,PO-59190,rolls
2022-01-28,M13,issue,10.64,rolls,,44643.99,,rolls
2022-01-28,M08,issue,46.92,kg,,17784.91,,kilograms
2022-01-29,M10,receipt,440.44,kg,SUP09,23579.29,PO-43696,kg
2022-01-29,M13,issue,47.11,rolls,,21809.14,,rolls
2022-01-29,M04,issue,56.42,rolls,,19453.25,,rolls
2022-01-29,M10,issue,20.65,kg,,36883.86,,kg
2022-01-29,M07,issue,38.66,kg,,29426.17,,kg
2022-01-29,M08,return,16.85,kg,,42529.68,,kilograms
2022-01-29,M06,issue,91.08,kg,,37145.42,,kilograms
2022-01-29,M13,receipt,49.66,rolls,SUP04,3406.95,PO-93648,rolls
2022-01-29,M12,return,55.94,kg,,1341.21,,kg
2022-01-29,M06,receipt,45.78,kg,SUP02,42988.91,PO-55289,kg
2022-01-29,M08,issue,32.48,kg,,18053.18,,kg
2022-01-29,M11,receipt,420.87,kg,SUP04,8777.67,PO-75879,kg
2022-01-29,M07,receipt,127.68,kg,SUP07,29512.99,PO-36725,kg
2022-01-29,M06,issue,94.8,kg,,28319.62,,kg
2022-01-29,M08,issue,1.26,kg,,22979.59,,kg
2022-01-29,M10,issue,57.57,kg,,6066.79,,kg
2022-01-29,M03,issue,92.92,rolls,,35425.52,,rolls
2022-01-29,M02,issue,25.44,rolls,,33127.07,,rolls
2022-01-29,M08,issue,17.28,kg,,15484.7,,kg
2022-01-29,M06,writeoff,96.99,kg,,43171.06,,kg
2022-01-29,M13,return,86.08,rolls,,9130.91,,rolls
2022-01-29,M04,issue,12.01,rolls,,13055.74,,rolls
2022-01-29,M09,return,26.51,kg,,2707.69,,kg
2022-01-29,M03,issue,94.72,rolls,,36941.79,,rolls
2022-01-30,M11,return,88.22,kg,,6856.2,,kg
2022-01-30,M10,issue,50.83,kg,,27300.91,,kilograms
2022-01-30,M07,issue,34.73,kg,,41040.99,,Kg
2022-01-30,M02,issue,3.25,rolls,,34303.23,,rolls
2022-01-30,M02,issue,47.52,rolls,,42411.74,,rolls
2022-01-30,M04,receipt,499.34,rolls,SUP05,12504.17,PO-35144,pcs
2022-01-30,M10,receipt,191.77,kg,SUP08,17058.15,PO-35890,kg
2022-01-30,M10,receipt,69.07,kg,SUP04,4058.11,PO-23557,kg
2022-01-30,M10,issue,8.41,kg,,5633.31,,kg
2022-01-30,M01,issue,10.64,rolls,,32225.4,,rolls
2022-01-30,M07,writeoff,88.73,kg,,25290.13,,kg
2022-01-30,M06,return,99.56,kg,,25773.27,,kg
2022-01-30,M02,issue,86.16,rolls,,9271.63,,rolls
2022-01-30,M08,receipt,46.36,kg,SUP03,16968.55,PO-91189,kg
2022-01-30,M05,issue,74.45,rolls,,3756.13,,rolls
2022-01-30,M04,issue,52.68,rolls,,12640.04,,rolls
2022-01-30,M09,issue,50.48,kg,,31424.49,,kg
2022-01-30,M13,issue,95.86,rolls,,32208.03,,roll
2022-01-30,M02,issue,99.29,rolls,,16462.15,,pcs
2022-01-30,M14,issue,17.85,rolls,,20774.78,,rolls
2022-01-30,M08,issue,6.48,kg,,4661.36,,kg
2022-01-30,M08,issue,35.31,kg,,15900.99,,kg
2022-01-30,M09,issue,64.94,kg,,34874.65,,kg
2022-01-30,M04,issue,95.13,rolls,,2862.67,,rolls
2022-01-30,M14,issue,48.43,rolls,,11393.44,,rolls
2022-01-30,M11,issue,43.3,kg,,30088.11,,kgs
2022-01-30,M13,issue,8.95,rolls,,16175.56,,rolls
2022-01-30,M10,issue,73.2,kg,,4930.63,,kg
2022-01-30,M07,issue,78.44,kg,,36112.7,,kg
2022-01-30,M08,issue,88.07,kg,,1905.42,,kg
2022-01-30,M04,issue,93.86,rolls,,2494.19,,rolls
2022-01-31,M09,issue,5.41,kg,,23004.24,,kg
2022-01-31,M07,issue,86.48,kg,,10279.98,,kg
2022-01-31,M10,receipt,498.5,kg,SUP01,44265.52,PO-79090,kg
2022-01-31,M08,issue,56.49,kg,,39457.09,,kilograms
2022-01-31,M14,return,27.13,rolls,,41578.1,,rolls
2022-01-31,M10,issue,35.34,kg,,16924.8,,kg
2022-01-31,M02,issue,82.35,rolls,,9405.21,,rolls
2022-01-31,M06,receipt,427.85,kg,SUP06,21581.23,PO-88100,kg
2022-01-31,M01,issue,43.76,rolls,,7791.95,,rolls
2022-01-31,M12,receipt,425.65,kg,SUP04,17805.8,PO-52776,kg
2022-01-31,M13,issue,84.0,rolls,,43885.72,,rolls
2022-01-31,M11,issue,33.85,kg,,42619.7,,kg
2022-01-31,M12,issue,72.2,kg,,40289.89,,kg
2022-01-31,M14,issue,66.86,rolls,,42093.14,,rolls
2022-01-31,M11,return,17.7,kg,,39385.27,,kg
2022-01-31,M09,issue,58.03,kg,,20603.53,,kg
2022-01-31,M02,issue,50.96,rolls,,30316.98,,rolls
2022-01-31,M02,issue,43.51,rolls,,16612.31,,rolls
2022-01-31,M08,issue,56.98,kg,,24515.52,,kg
2022-01-31,M06,issue,36.38,kg,,16629.57,,kg
2022-01-31,M03,issue,40.71,rolls,,16725.57,,rolls
2022-01-31,M08,return,73.44,kg,,5623.84,,kg
2022-01-31,M09,receipt,176.1,kg,SUP05,10691.08,PO-21445,KG
2022-01-31,M11,receipt,98.27,kg,SUP03,31984.72,PO-34964,kg
2022-01-31,M05,issue,20.22,rolls,,34463.85,,rolls
2022-01-31,M13,issue,42.97,rolls,,10901.25,,rolls
2022-02-01,M04,return,68.82,rolls,,40480.07,,rolls
2022-02-01,M10,receipt,473.66,kg,SUP01,14212.34,PO-59993,kg
2022-02-01,M07,issue,57.18,kg,,5384.15,,kg
2022-02-01,M04,issue,51.74,rolls,,16811.46,,rolls
2022-02-01,M06,receipt,316.19,kg,SUP06,19924.72,PO-55595,kg
2022-02-01,M09,issue,94.44,kg,,28765.51,,kg
2022-02-01,M05,issue,94.57,rolls,,36216.99,,pcs
2022-02-01,M02,return,21.75,rolls,,22666.38,,rolls
2022-02-01,M03,return,49.76,rolls,,27942.52,,rolls
2022-02-01,M11,issue,26.11,kg,,1426.69,,kg
2022-02-01,M11,receipt,52.7,kg,SUP08,36429.51,PO-98460,kg
2022-02-01,M05,issue,56.72,rolls,,22828.72,,rolls
2022-02-01,M14,issue,15.18,rolls,,35195.92,,rolls
2022-02-01,M09,issue,50.16,kg,,33762.38,,kg
2022-02-01,M05,issue,70.31,rolls,,29454.99,,rolls
2022-02-01,M02,issue,81.25,rolls,,4984.72,,rolls
2022-02-01,M14,issue,22.65,rolls,,30250.22,,rolls
2022-02-01,M12,receipt,162.84,kg,SUP07,4467.71,PO-95690,kg
2022-02-01,M11,return,6.12,kg,,37985.31,,kg
2022-02-01,M05,issue,9.91,rolls,,20117.31,,rolls
2022-02-01,M04,issue,42.71,rolls,,31226.43,,roll
2022-02-01,M03,return,97.13,rolls,,34742.52,,rolls
2022-02-01,M07,receipt,353.71,kg,SUP03,34962.98,PO-15236,kg
2022-02-01,M02,issue,9.03,rolls,,22050.47,,pcs
2022-02-01,M06,writeoff,34.09,kg,,8693.86,,kg
2022-02-01,M09,receipt,282.46,kg,SUP04,30388.57,PO-71436,kgs
2022-02-02,M12,issue,21.06,kg,,38505.13,,kilograms
2022-02-02,M08,issue,33.02,kg,,22128.39,,kg
2022-02-02,M01,issue,10.01,rolls,,33344.52,,rolls
2022-02-02,M09,issue,66.91,kg,,38057.55,,kg
2022-02-02,M10,issue,35.35,kg,,7342.22,,kg
2022-02-02,M01,issue,67.77,rolls,,37212.28,,rolls
2022-02-02,M03,issue,23.95,rolls,,18672.38,,rolls
2022-02-02,M04,issue,84.03,rolls,,21909.17,,rolls
2022-02-02,M04,issue,3.88,rolls,,22599.63,,nos
2022-02-02,M06,issue,71.79,kg,,8100.52,,kg
2022-02-02,M05,return,18.31,rolls,,3147.56,,rolls
2022-02-02,M08,issue,68.17,kg,,19477.3,,kg
2022-02-02,M08,issue,93.6,kg,,28244.71,,kilograms
2022-02-02,M08,receipt,250.67,kg,SUP02,28292.94,PO-17556,Kg
2022-02-02,M08,issue,59.87,kg,,3414.73,,kilograms
2022-02-02,M13,issue,24.94,rolls,,1065.3,,rolls
2022-02-02,M04,receipt,52.26,rolls,SUP04,20192.66,PO-10684,rolls
2022-02-02,M07,receipt,160.71,kg,SUP07,20360.98,PO-14716,kg
2022-02-02,M03,issue,48.45,rolls,,6050.62,,rolls
2022-02-02,M08,issue,30.69,kg,,15805.5,,KG
2022-02-02,M07,return,88.41,kg,,34045.84,,kg
2022-02-02,M12,issue,76.54,kg,,802.57,,KG
2022-02-02,M09,issue,92.24,kg,,23821.73,,kg
2022-02-02,M03,issue,99.43,rolls,,44123.61,,rolls
2022-02-02,M01,issue,22.69,rolls,,19650.0,,rolls
2022-02-02,M12,issue,38.68,kg,,41467.83,,kg
2022-02-02,M08,issue,18.67,kg,,32863.32,,kg
2022-02-03,M08,receipt,129.34,kg,SUP09,29358.68,PO-28575,kg
2022-02-03,M08,issue,92.57,kg,,36812.17,,kilograms
2022-02-03,M02,issue,25.87,rolls,,41120.4,,rolls
2022-02-03,M01,issue,13.54,rolls,,29286.41,,pcs
2022-02-03,M10,issue,8.69,kg,,3006.06,,kg
2022-02-03,M03,return,78.16,rolls,,22523.4,,rolls
2022-02-03,M11,issue,7.4,kg,,2104.42,,kg
2022-02-03,M07,return,65.66,kg,,13503.95,,kg
2022-02-03,M05,return,19.29,rolls,,8912.46,,rolls
2022-02-03,M13,return,53.58,rolls,,15234.05,,rolls
2022-02-03,M11,issue,99.47,kg,,42489.11,,kg
2022-02-03,M05,issue,74.89,rolls,,32081.74,,Rolls
2022-02-03,M02,issue,81.96,rolls,,38313.88,,rolls
2022-02-03,M02,issue,6.61,rolls,,20611.88,,rolls
2022-02-03,M10,issue,87.61,kg,,33981.2,,kg
2022-02-03,M12,return,23.26,kg,,20212.32,,kilograms
2022-02-03,M02,issue,34.32,rolls,,7237.27,,rolls
2022-02-03,M07,issue,46.31,kg,,34281.51,,kilograms
2022-02-03,M03,issue,37.31,rolls,,30239.77,,rolls
2022-02-03,M07,issue,77.33,kg,,10929.28,,kg
2022-02-03,M09,receipt,293.73,kg,SUP08,26763.56,PO-36345,kg
2022-02-03,M08,issue,91.14,kg,,39191.58,,Kg
2022-02-03,M02,return,47.78,rolls,,8143.02,,rolls
2022-02-04,M09,issue,17.81,kg,,25522.09,,kg
2022-02-04,M01,issue,81.24,rolls,,32293.75,,rolls
2022-02-04,M07,writeoff,75.81,kg,,8605.43,,kg
2022-02-04,M04,issue,30.67,rolls,,996.27,,rolls
2022-02-04,M06,issue,45.61,kg,,4154.54,,kg
2022-02-04,M09,issue,48.35,kg,,11456.5,,kg
2022-02-04,M08,issue,85.77,kg,,32203.09,,kgs
2022-02-04,M09,issue,30.05,kg,,16369.6,,kg
2022-02-04,M01,issue,57.37,rolls,,29270.34,,rolls
2022-02-04,M06,issue,86.05,kg,,23936.87,,KG
2022-02-04,M11,issue,40.43,kg,,12918.48,,kg
2022-02-04,M10,return,20.18,kg,,15226.22,,kg
2022-02-04,M11,issue,62.37,kg,,40938.39,,kg
2022-02-04,M06,writeoff,87.06,kg,,7816.77,,kgs
2022-02-04,M08,issue,77.9,kg,,34305.1,,kg
2022-02-04,M06,return,49.3,kg,,10917.45,,kg
2022-02-04,M06,issue,28.68,kg,,33482.67,,kg
2022-02-04,M09,issue,55.62,kg,,30096.25,,kg
2022-02-04,M10,issue,44.43,kg,,10020.06,,kg
2022-02-04,M01,issue,41.69,rolls,,16217.54,,rolls
2022-02-04,M13,receipt,119.65,rolls,SUP05,10322.63,PO-97278,rolls
2022-02-04,M05,issue,79.37,rolls,,32737.9,,rolls
2022-02-04,M06,issue,40.38,kg,,1267.39,,kg
2022-02-04,M13,issue,29.51,rolls,,31343.54,,rolls
2022-02-04,M02,issue,92.88,rolls,,39818.22,,rolls
2022-02-04,M08,receipt,210.97,kg,SUP08,3489.74,PO-96835,kg
2022-02-04,M14,issue,45.9,rolls,,27299.04,,nos
2022-02-04,M08,issue,46.18,kg,,9642.27,,kg
2022-02-04,M04,issue,27.44,rolls,,11108.39,,rolls
2022-02-04,M09,issue,19.13,kg,,15625.6,,kg
2022-02-04,M12,issue,24.18,kg,,40696.94,,kilograms
2022-02-04,M08,issue,95.72,kg,,4957.65,,kg
2022-02-05,M10,issue,30.03,kg,,16197.06,,kg
